slide_id,certainty_score
bcnb_805,42.43022824490001
bcnb_673,42.892761347
bcnb_728,43.987037496
bcnb_942,45.418502458
bcnb_369,47.21421600941401
bcnb_870,47.32046888920001
bcnb_324,49.72131244014601
bcnb_363,50.02697140043495
bcnb_58,50.105361689049936
bcnb_218,50.17333982599999
bcnb_309,50.7888183
bcnb_995,52.01269498300001
bcnb_94,52.601542598991976
bcnb_1038,52.76097089603704
bcnb_97,53.01556397000002
bcnb_273,54.63301650435959
bcnb_993,55.15835976026999
bcnb_888,56.53809904499999
bcnb_170,56.602138940236
bcnb_439,57.16917735574
bcnb_900,57.63487144190539
bcnb_383,59.03112795999999
bcnb_362,59.64298774548
bcnb_442,60.146644089296046
bcnb_790,60.63343164470005
bcnb_864,61.816711305999995
bcnb_1016,62.510334933600035
bcnb_623,62.52990703000001
bcnb_116,63.12853999000001
bcnb_245,63.52289627929993
bcnb_808,63.861297608000015
bcnb_392,64.54492184
bcnb_49,64.77319326
bcnb_593,65.27705034364779
bcnb_1056,66.1704559380001
bcnb_954,66.71288298099999
bcnb_464,66.71690458075624
bcnb_687,67.01213076300002
bcnb_384,67.74728862799297
bcnb_419,67.991673872506
bcnb_677,68.97266106866927
bcnb_695,69.29833974999998
bcnb_791,69.32185968889033
bcnb_46,69.323684452
bcnb_583,69.59281175813697
bcnb_998,70.1330623745
bcnb_272,70.41308582000003
bcnb_587,71.12835475647998
bcnb_682,71.31450448223002
bcnb_712,71.97370168400003
bcnb_449,72.58135090406678
bcnb_1051,73.61311322999998
bcnb_852,74.08690163619566
bcnb_540,74.29650867000004
bcnb_664,74.44336155550006
bcnb_959,74.46938628666197
bcnb_694,74.65403145271206
bcnb_739,75.46079286499084
bcnb_820,76.11017944084001
bcnb_232,77.14006674896538
bcnb_1037,77.29638680499986
bcnb_475,78.11157220999999
bcnb_883,79.10806766977
bcnb_997,79.15185016060998
bcnb_544,79.25279026699698
bcnb_657,79.65398944127
bcnb_767,80.37121248240001
bcnb_105,81.11000429598701
bcnb_701,82.6031904539691
bcnb_1012,83.08377107437896
bcnb_322,83.48415961533503
bcnb_148,83.54055783400004
bcnb_692,84.26281751
bcnb_246,84.78912836189986
bcnb_91,85.80634844582099
bcnb_984,86.65484739516404
bcnb_967,87.71756370769995
bcnb_816,88.10273402709389
bcnb_41,88.52695257797998
bcnb_242,88.58978055952448
bcnb_226,88.79147350700003
bcnb_783,88.84240706999998
bcnb_189,88.95727545000001
bcnb_197,89.97824022041277
bcnb_642,90.1451236901
bcnb_282,90.31284234319996
bcnb_762,90.56570399
bcnb_289,90.90202815131006
bcnb_435,91.35112022700002
bcnb_652,92.00113935314
bcnb_113,92.64935315000002
bcnb_697,92.97363293
bcnb_121,93.39628813129994
bcnb_342,93.40649422
bcnb_537,93.53880831552961
bcnb_420,93.61779775000002
bcnb_792,93.72779178366591
bcnb_869,94.13098579030004
bcnb_55,94.30357344600002
bcnb_1042,94.37461954672004
bcnb_1057,94.52099599999998
bcnb_387,94.70538325000004
bcnb_548,95.03497977636003
bcnb_1041,95.82441722500003
bcnb_229,96.5373535
bcnb_602,97.00304290759509
bcnb_1030,97.16395105503999
bcnb_294,97.30064400800003
bcnb_980,98.10856108330002
bcnb_965,99.20751509402143
bcnb_5,100.18073228524602
bcnb_263,100.55419922000002
bcnb_625,100.67861931700001
bcnb_356,101.30322268
bcnb_1055,101.56894259768298
bcnb_380,101.82279272705865
bcnb_261,101.93969728000002
bcnb_488,102.38659672699998
bcnb_1052,102.69944361012878
bcnb_154,102.77453596000004
bcnb_398,102.85583495999998
bcnb_323,103.42211929000001
bcnb_462,103.76831057000001
bcnb_82,103.95727553000003
bcnb_163,104.08178687999998
bcnb_549,104.17785629000004
bcnb_432,104.87017824399997
bcnb_1008,105.336990489
bcnb_139,105.52498657634987
bcnb_675,106.09301768
bcnb_911,106.46801746000006
bcnb_141,106.477661067
bcnb_225,106.54736317999998
bcnb_726,106.80865469
bcnb_667,107.00183116000002
bcnb_562,107.06640588999998
bcnb_1017,107.07763677000004
bcnb_183,107.28811270355001
bcnb_595,107.32910166
bcnb_285,107.56646728
bcnb_171,107.64526364
bcnb_827,108.39416520100002
bcnb_40,109.10668958000001
bcnb_337,109.207946705
bcnb_179,109.33203118000003
bcnb_166,109.51147456000002
bcnb_265,109.56353760200005
bcnb_802,109.65600606000001
bcnb_396,109.66058359529994
bcnb_270,109.79203857545704
bcnb_385,109.82382224400004
bcnb_310,109.85546866999995
bcnb_494,109.89448935103039
bcnb_433,110.55447386
bcnb_438,110.56274409999995
bcnb_545,110.80224598000002
bcnb_529,110.92553715000003
bcnb_38,110.98608390000004
bcnb_1024,111.08144525964298
bcnb_502,111.09465021999999
bcnb_514,111.12817387999998
bcnb_718,111.14501923
bcnb_34,111.24511713000003
bcnb_336,111.25292934999999
bcnb_174,111.27676382700002
bcnb_567,111.50854475000004
bcnb_1048,111.53173832999998
bcnb_832,111.58521456182
bcnb_465,111.67803070545006
bcnb_608,111.70825185000004
bcnb_960,111.74774170000003
bcnb_872,111.75739316829996
bcnb_709,112.01684592600003
bcnb_738,112.04833987000004
bcnb_490,112.12768560000004
bcnb_284,112.26718146
bcnb_1058,112.37161264400001
bcnb_538,112.42211911999998
bcnb_857,112.45507809000001
bcnb_1009,112.45776358
bcnb_930,112.46275334500004
bcnb_770,112.48095702
bcnb_344,112.53466791
bcnb_577,112.57495105000004
bcnb_224,112.63989255999998
bcnb_638,112.71606457
bcnb_244,112.76759573165702
bcnb_909,112.77685537000005
bcnb_247,112.79467781
bcnb_159,112.94572248727806
bcnb_414,112.94580071000001
bcnb_377,113.13134757000002
bcnb_574,113.22607420999998
bcnb_153,113.37988282999997
bcnb_903,113.52246092000001
bcnb_1011,113.60061642600002
bcnb_678,113.77490222999998
bcnb_600,113.78524686937601
bcnb_604,113.89440882999997
bcnb_755,113.94433566999999
bcnb_573,113.96191834032506
bcnb_1004,114.01342744000002
bcnb_467,114.33666970999997
bcnb_118,114.62817383999997
bcnb_592,114.6345214
bcnb_164,114.69775384000003
bcnb_238,114.76546106693999
bcnb_81,114.93358509933178
bcnb_1020,115.00000011000004
bcnb_381,115.02050762000002
bcnb_379,115.09829722499997
bcnb_474,115.28491195000001
bcnb_628,115.43187460810624
bcnb_136,115.60839835
bcnb_797,115.62494199899808
bcnb_723,115.66064457000006
bcnb_777,115.72114562999998
bcnb_352,115.81199149940007
bcnb_644,115.89376858000004
bcnb_594,116.18998647769372
bcnb_515,116.25244153
bcnb_358,116.29125947999998
bcnb_305,116.35400375
bcnb_1021,116.40405267000004
bcnb_426,116.70083049041999
bcnb_99,116.79833985999998
bcnb_211,116.80981442999999
bcnb_622,116.81640611999998
bcnb_862,117.17576587399996
bcnb_301,117.31762682999997
bcnb_546,117.35893019130496
bcnb_491,117.47886668100004
bcnb_328,117.53058144294997
bcnb_814,117.91780401029101
bcnb_391,118.00170903000004
bcnb_2,119.71433959354995
bcnb_347,119.97476139260299
bcnb_253,120.28424843999998
bcnb_831,121.12519047799995
bcnb_910,121.59979476932197
bcnb_828,121.94573967299996
bcnb_586,123.15840409322082
bcnb_429,125.01135244000002
bcnb_408,125.40502943000003
bcnb_681,125.43638713208604
bcnb_193,125.732788015
bcnb_751,126.35951835365995
bcnb_855,126.70868665049998
bcnb_454,127.23221789778404
bcnb_124,127.54214847543012
bcnb_167,127.66824564206995
bcnb_51,128.06100443499992
bcnb_807,128.93355983342994
bcnb_188,129.35302739000005
bcnb_823,130.43929180165986
bcnb_833,130.75248940143996
bcnb_867,131.04102405674
bcnb_764,131.281150946
bcnb_618,131.566810424
bcnb_565,131.84252919000005
bcnb_399,132.17291290300003
bcnb_109,132.46878066099998
bcnb_715,132.98954446018007
bcnb_504,133.32911539056005
bcnb_431,134.34704594000002
bcnb_366,135.48593127599997
bcnb_95,136.00180298454018
bcnb_936,136.5169142497
bcnb_30,136.92538452999997
bcnb_335,137.23724363000002
bcnb_619,137.39334113475806
bcnb_308,138.5069577339999
bcnb_615,139.284486639587
bcnb_708,139.46112055
bcnb_162,139.69323706000003
bcnb_17,139.9087847220999
bcnb_510,140.16072420141492
bcnb_741,143.146682474
bcnb_691,143.44726574
bcnb_39,144.52386470500014
bcnb_440,144.68969687
bcnb_765,144.7619830579201
bcnb_1035,145.14142870630008
bcnb_459,145.30294993330023
bcnb_98,145.74220075379998
bcnb_639,145.79052752000004
bcnb_115,145.88354484000004
bcnb_955,148.1245119
bcnb_844,148.23730798887993
bcnb_371,148.9152830200001
bcnb_794,150.26409884400005
bcnb_721,152.86083992000002
bcnb_780,153.66740041030002
bcnb_772,153.90917968999995
bcnb_446,153.96679662000003
bcnb_894,154.33691406999998
bcnb_192,154.61804164
bcnb_233,154.74957260499997
bcnb_882,155.11816436999996
bcnb_732,155.50732363
bcnb_497,155.93971974556402
bcnb_606,155.96951243900006
bcnb_785,156.20742495205835
bcnb_876,156.98596166799993
bcnb_610,157.41210928999993
bcnb_152,157.54907215999998
bcnb_834,157.80913428806502
bcnb_853,158.14111338
bcnb_421,158.90869142000003
bcnb_740,159.30273449000003
bcnb_543,159.50146504
bcnb_114,159.69189445999996
bcnb_128,161.02540591000007
bcnb_1001,161.05371087000006
bcnb_493,161.3876953
bcnb_771,161.40783676000007
bcnb_160,161.59277321999994
bcnb_140,161.91235336
bcnb_878,162.0640870329999
bcnb_361,162.51904296000006
bcnb_145,162.69438449029997
bcnb_319,162.78369122
bcnb_596,162.78738213589997
bcnb_155,163.08616636699998
bcnb_400,163.271255242
bcnb_564,163.41162091000012
bcnb_776,163.51202122491995
bcnb_126,163.79296848999988
bcnb_873,163.96142585999993
bcnb_825,164.54492199
bcnb_331,164.78732299400016
bcnb_786,164.7880858099999
bcnb_763,165.48339852999993
bcnb_127,165.64111342999993
bcnb_555,165.667846423
bcnb_311,165.79394536999988
bcnb_706,166.1910419498
bcnb_588,166.44056487379206
bcnb_386,166.88453981854292
bcnb_100,166.99083255862502
bcnb_293,167.5302732700001
bcnb_430,167.85839825000005
bcnb_329,167.94492335550007
bcnb_935,168.06891850240208
bcnb_866,168.47982690970073
bcnb_524,168.52743907578014
bcnb_973,169.25000009000007
bcnb_33,169.45166020999994
bcnb_981,169.48876954000002
bcnb_303,169.95800789000012
bcnb_539,170.19873030999997
bcnb_871,170.60986319
bcnb_904,170.88497939800004
bcnb_520,171.67871054999992
bcnb_898,172.03136458490007
bcnb_359,172.62304711700006
bcnb_775,173.65673863000004
bcnb_500,173.70750448449996
bcnb_847,174.20339941294006
bcnb_917,175.07556135000004
bcnb_296,176.94984438858432
bcnb_1044,179.8697309532
bcnb_151,181.38116433999983
bcnb_601,182.8734210325741
bcnb_137,183.0214121602321
bcnb_280,183.81809239400002
bcnb_142,184.10391710254618
bcnb_698,184.56428797956977
bcnb_441,185.08740184000004
bcnb_720,185.72045893000006
bcnb_134,185.72223453039987
bcnb_28,186.09368862200006
bcnb_999,186.94424377799993
bcnb_519,187.13587833801083
bcnb_120,188.56088227099997
bcnb_1040,193.48053097165112
bcnb_389,193.60583497999994
bcnb_84,194.4353566436601
bcnb_892,194.62646531
bcnb_287,194.6735837899998
bcnb_194,194.78980829841245
bcnb_953,194.85073867799983
bcnb_52,196.82766732
bcnb_590,197.04742457499998
bcnb_410,197.09831438909993
bcnb_722,198.48812081791903
bcnb_213,198.88091729341994
bcnb_693,200.0481960232065
bcnb_1023,200.63330075000005
bcnb_924,200.80276525899993
bcnb_941,201.08749425599999
bcnb_1033,201.62980651300006
bcnb_534,201.9933699045998
bcnb_102,203.32589121356207
bcnb_819,204.12112124989986
bcnb_144,204.3363910884329
bcnb_360,205.1533584713899
bcnb_817,205.65374742000006
bcnb_830,205.797706381658
bcnb_307,206.95191386959985
bcnb_67,207.27978497999996
bcnb_768,208.05467124629791
bcnb_56,209.033393643
bcnb_422,209.60955856100009
bcnb_689,210.95384212599998
bcnb_254,211.23765957151983
bcnb_89,211.3868484380001
bcnb_787,212.9636081769999
bcnb_267,213.44439719640013
bcnb_172,213.51086453999997
bcnb_868,213.5540161099999
bcnb_742,213.81762685999993
bcnb_660,214.6771236429999
bcnb_784,215.04540609729986
bcnb_416,215.1675566179999
bcnb_558,215.2741784322952
bcnb_350,215.5405242040741
bcnb_913,215.61912400519992
bcnb_507,215.803420687
bcnb_281,217.6272275796001
bcnb_31,218.00277694199994
bcnb_893,218.340301486
bcnb_512,219.33999609999998
bcnb_481,219.3666261095999
bcnb_796,219.43673251830015
bcnb_885,219.63070668300003
bcnb_15,219.89316953085302
bcnb_906,220.1569251154401
bcnb_749,220.1753788153001
bcnb_781,220.23057587699995
bcnb_813,220.42358354999996
bcnb_702,220.5331928913939
bcnb_21,220.64994818219995
bcnb_789,220.98830430899997
bcnb_375,221.37792956999994
bcnb_842,221.74896305224007
bcnb_970,222.1356814049999
bcnb_469,222.18627922000005
bcnb_836,222.24243176000002
bcnb_288,223.2216349651287
bcnb_457,224.22240545864722
bcnb_182,224.50024406999995
bcnb_631,224.57910164000006
bcnb_1043,224.77606206999997
bcnb_912,224.86711156299998
bcnb_348,225.06994625130005
bcnb_6,225.5370443843
bcnb_236,226.64941385000003
bcnb_710,226.86580000033703
bcnb_949,227.4934083900002
bcnb_599,227.8475984169002
bcnb_423,227.88037115999998
bcnb_875,228.30669439766663
bcnb_60,228.32080103999994
bcnb_1002,228.7176818519999
bcnb_654,228.75366204999997
bcnb_314,228.96450796200003
bcnb_579,229.19628867999998
bcnb_143,229.34935001399998
bcnb_216,229.76928687000012
bcnb_940,229.92529316000008
bcnb_252,230.42335477799983
bcnb_598,230.64515682300012
bcnb_19,231.18414381472482
bcnb_705,231.5867998670001
bcnb_576,231.8275259834999
bcnb_248,232.06376319161657
bcnb_103,232.6689452299999
bcnb_968,232.68432594000024
bcnb_158,232.98022652535374
bcnb_403,233.58959957799996
bcnb_624,235.19696105999986
bcnb_186,236.69482461999993
bcnb_271,236.86227447485805
bcnb_484,237.07063560229966
bcnb_417,237.16984874169995
bcnb_653,237.7508525994999
bcnb_929,238.41434584859007
bcnb_402,238.51904305000014
bcnb_1045,240.34045426600008
bcnb_176,241.33197002499995
bcnb_62,241.64945222849994
bcnb_63,241.68139637999997
bcnb_48,241.79039206899975
bcnb_669,243.37365211660008
bcnb_191,244.2370604399999
bcnb_447,244.3282334934598
bcnb_401,244.35327101999985
bcnb_860,244.85144063569996
bcnb_795,245.3253325800001
bcnb_856,247.59198483820006
bcnb_388,250.22542842839002
bcnb_756,250.9502578515629
bcnb_249,251.49727285600008
bcnb_499,252.26896703399981
bcnb_971,252.44201659999993
bcnb_50,253.0858860390962
bcnb_326,253.91873185679978
bcnb_332,254.15698226999993
bcnb_75,254.56187622381196
bcnb_902,254.62109345
bcnb_222,254.7608716891499
bcnb_7,255.12280248750005
bcnb_355,255.21586324424996
bcnb_779,255.4272464999998
bcnb_452,256.9038739594801
bcnb_92,258.0431433901408
bcnb_621,259.7246406945394
bcnb_1028,259.83903798073396
bcnb_916,260.32342539399997
bcnb_187,260.82812508
bcnb_800,261.22058088999995
bcnb_125,262.43426497500013
bcnb_318,262.57429500800004
bcnb_880,263.61059546000007
bcnb_848,263.80981495
bcnb_409,264.11432514367004
bcnb_275,264.93798420829995
bcnb_986,265.2758334939999
bcnb_665,265.4042969699999
bcnb_483,265.62060568
bcnb_648,265.71845345713984
bcnb_70,266.31396475999986
bcnb_212,266.3333740955001
bcnb_843,267.0053709699998
bcnb_651,267.1027832399999
bcnb_406,267.66760983200004
bcnb_931,267.6713867299999
bcnb_79,267.68627896
bcnb_731,268.02844190700006
bcnb_78,268.18055696299984
bcnb_725,268.26953120999985
bcnb_516,268.94917023807994
bcnb_668,269.27282682999976
bcnb_560,270.01660160999995
bcnb_11,270.145401275
bcnb_390,270.5848388199999
bcnb_747,270.6346348239
bcnb_542,270.816482931
bcnb_637,271.06957982000006
bcnb_316,271.1603087150003
bcnb_737,272.23550204239984
bcnb_479,272.3322601189997
bcnb_989,272.70532177
bcnb_302,272.86083959
bcnb_938,273.10888669
bcnb_1022,273.3146970300001
bcnb_215,274.038787465
bcnb_632,274.053008891
bcnb_944,274.3422545419999
bcnb_351,275.5373532499999
bcnb_1013,275.6946974751699
bcnb_157,275.75415037999994
bcnb_591,275.7791288089998
bcnb_578,275.8642579989999
bcnb_150,275.88503451798414
bcnb_300,276.009796163
bcnb_609,276.39506862199994
bcnb_811,277.4134516900001
bcnb_804,277.51928681000015
bcnb_106,277.531646643
bcnb_850,278.17670201598025
bcnb_626,278.75122064
bcnb_231,279.43164073
bcnb_655,279.50195326999994
bcnb_822,279.7945249130001
bcnb_849,279.8816223889999
bcnb_634,279.889295062606
bcnb_169,279.9331051900001
bcnb_320,280.2237640224299
bcnb_851,280.64932232259963
bcnb_295,280.663818333
bcnb_937,282.98081945699994
bcnb_557,283.2966310500001
bcnb_122,283.31494153
bcnb_656,283.8822744341994
bcnb_835,283.8890961143672
bcnb_666,284.66342682997
bcnb_550,284.92529285999984
bcnb_890,285.42526256599996
bcnb_505,285.5534667499998
bcnb_799,285.73657228000013
bcnb_156,286.51724232349994
bcnb_533,287.8777486083
bcnb_207,288.13769521
bcnb_1000,288.27380352000023
bcnb_32,289.8221063339558
bcnb_199,289.8840446439
bcnb_477,291.498609849095
bcnb_221,291.59155312999997
bcnb_1010,293.9326170750001
bcnb_561,294.46089542530007
bcnb_304,295.56098925300023
bcnb_37,295.70283278958004
bcnb_769,296.7472989739999
bcnb_734,297.80338293340066
bcnb_445,298.55468729
bcnb_964,301.98355962970004
bcnb_841,302.5499058265001
bcnb_838,302.86703842350005
bcnb_83,303.5037651210001
bcnb_365,303.82531770999975
bcnb_367,304.44873048000017
bcnb_523,304.85579175019893
bcnb_896,306.5039060500002
bcnb_733,308.3114928947902
bcnb_368,310.3044434999998
bcnb_185,312.1079103200001
bcnb_291,314.51220663000043
bcnb_201,315.2042031249837
bcnb_829,315.248922778415
bcnb_729,316.5407714999999
bcnb_759,317.0225114400702
bcnb_266,319.21084331905996
bcnb_926,319.4702146400002
bcnb_485,321.44082686499974
bcnb_680,322.7856446900001
bcnb_240,322.80621359
bcnb_195,324.1872558400002
bcnb_35,326.53270234707793
bcnb_277,329.24773598469994
bcnb_436,333.01123081000014
bcnb_1034,333.40747096000007
bcnb_522,333.54322986349996
bcnb_181,336.13110357999983
bcnb_925,336.3403320099998
bcnb_297,338.33593738
bcnb_104,339.2695824466003
bcnb_616,340.15236285500015
bcnb_757,340.23144544
bcnb_230,342.28710927000003
bcnb_975,342.70502318949013
bcnb_129,343.47210684899994
bcnb_1007,343.6065367789997
bcnb_686,344.32696555
bcnb_933,346.04711894999974
bcnb_198,346.11942547185123
bcnb_670,346.5890062404939
bcnb_412,346.71777319000006
bcnb_535,347.68896456000004
bcnb_711,348.20445442412034
bcnb_541,350.11767611999994
bcnb_905,351.1700553564001
bcnb_86,354.824065640094
bcnb_521,356.0595091440001
bcnb_478,356.2146299639999
bcnb_250,356.27256047499986
bcnb_480,357.0855405809999
bcnb_948,360.67675750000024
bcnb_901,364.01678413500025
bcnb_217,365.4061089940002
bcnb_963,367.06518561700005
bcnb_923,367.57022862600013
bcnb_373,368.12145009919993
bcnb_260,369.20600909350014
bcnb_679,371.8136904889999
bcnb_394,372.0441438030002
bcnb_487,372.42320101204035
bcnb_613,373.3409532470003
bcnb_268,373.43438738699984
bcnb_357,374.38757313999986
bcnb_773,375.53656770050014
bcnb_202,375.89004506400016
bcnb_636,376.0018998204398
bcnb_315,376.7738035799999
bcnb_633,376.9976797689998
bcnb_74,378.9138183200001
bcnb_839,379.55090344000007
bcnb_992,380.8002927300003
bcnb_76,380.90997963043526
bcnb_812,381.488311742
bcnb_93,381.8076175999997
bcnb_36,382.1169582770004
bcnb_736,382.2446894300001
bcnb_453,383.96524016399997
bcnb_190,384.358551043
bcnb_458,385.0893404460003
bcnb_987,385.76123054999994
bcnb_59,387.7238770000001
bcnb_748,390.01342724000017
bcnb_1006,391.7558744950003
bcnb_801,392.6953123899997
bcnb_448,393.39015189599996
bcnb_90,393.54492201999994
bcnb_810,394.5442809300004
bcnb_884,397.4590527970001
bcnb_589,397.99465938600054
bcnb_659,398.46264618000026
bcnb_798,400.0843501500002
bcnb_877,401.8134456046601
bcnb_501,413.09875500400074
bcnb_919,416.29345744000017
bcnb_704,416.33869948700004
bcnb_758,416.78755090023634
bcnb_14,416.95874030000033
bcnb_450,420.0930175399996
bcnb_456,421.2331545100004
bcnb_123,422.4749147069999
bcnb_972,424.87098694200034
bcnb_920,427.48613836230004
bcnb_196,429.5935061700003
bcnb_778,430.72753852000005
bcnb_990,432.08348326725826
bcnb_437,432.67739859599993
bcnb_1050,435.6661374699998
bcnb_325,435.66910569999993
bcnb_956,438.63371287100045
bcnb_928,438.89352404299996
bcnb_88,439.25131147003793
bcnb_672,439.3413085600001
bcnb_952,441.7497556300002
bcnb_727,441.92626940000025
bcnb_71,443.5541991600003
bcnb_66,445.93036167523996
bcnb_580,446.8530270399999
bcnb_1039,447.1967774199997
bcnb_299,447.346847302
bcnb_674,447.57836909999963
bcnb_826,447.66601559000014
bcnb_184,453.8319096329999
bcnb_427,455.7543944500001
bcnb_750,469.4841310400002
bcnb_662,471.8795929390003
bcnb_620,476.84994004761535
bcnb_9,482.2811276589998
bcnb_837,483.91943369999996
bcnb_112,486.45542155860016
bcnb_887,493.48161640079985
bcnb_950,494.72364759400057
bcnb_18,495.7692870100001
bcnb_16,507.40823535120063
bcnb_531,507.9667328007001
bcnb_886,512.9149778699997
bcnb_962,514.8538472849
bcnb_205,521.7885434917
bcnb_979,523.9015808469993
bcnb_8,526.2836531700004
bcnb_745,527.8739506210002
bcnb_146,538.9143355030004
bcnb_1053,543.1758267029999
bcnb_859,543.6276627290005
bcnb_976,545.3637690600005
bcnb_958,547.5870938059004
bcnb_526,547.9018553800003
bcnb_585,548.29565385
bcnb_180,550.0616461399994
bcnb_3,554.4892731549998
bcnb_688,555.1368255199999
bcnb_629,563.8510744000004
bcnb_274,567.7509324871305
bcnb_495,568.0783236800002
bcnb_256,568.51074224
bcnb_413,571.5297849300008
bcnb_203,572.2750850140005
bcnb_899,605.2600053849062
bcnb_932,608.1511226100004
bcnb_29,617.6022952200003
bcnb_73,622.6953926379999
bcnb_530,627.5036015599995
bcnb_496,633.8211665348604
bcnb_713,634.2116703400012
bcnb_61,645.1114806240003
bcnb_313,646.9898222849996
bcnb_597,665.6379397079999
bcnb_647,668.8033446299999
bcnb_978,673.1806944259997
bcnb_460,682.9396973100008
bcnb_977,700.6757809799999
bcnb_200,703.9830319321
bcnb_793,748.5922849399996
bcnb_630,761.670632282239
bcnb_717,791.65698249
bcnb_951,799.4407351899996
bcnb_340,882.4614256699999
bcnb_536,927.616318209601
bcnb_68,1008.1732559897702
